﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2017/18 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10008071","AA School of Architecture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","0","0","0","10","20","0","0","0","60","615"
"10007783","The University of Aberdeen","0","0","0","15","0","0","0","10","0","0","0","0","0","0","0","0","45","25","0","0","0","45","15","0","0","0","160","4,780"
"10007849","Abertay University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","630"
"10007856","Aberystwyth University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","10","10","0","0","0","90","1,390"
"10000248","Academy of Live and Recorded Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10000163","AECC University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","0","0","0","0","5","0","0","0","0","70","175"
"10000291","Anglia Ruskin University","10","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","5","0","10","30","10","0","0","115","3,070"
"10005451","Arden University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10000381","Arts Educational Schools","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20"
"10007759","Aston University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","0","5","10","10","0","0","60","2,430"
"10007857","Bangor University","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","10","15","0","0","0","55","2,495"
"10000571","Bath Spa University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","15","0","5","0","0","35","665"
"10007850","The University of Bath","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","15","50","0","0","0","85","40","5","0","0","205","5,230"
"10007152","University of Bedfordshire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","15","2,395"
"10005343","Queen's University Belfast","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","0","0","0","5","10","0","0","0","40","3,605"
"10037544","BIMM University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","5","0","0","0","30","0","0","0","0","70","760"
"10007760","Birkbeck College","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","10","15","0","5","0","15","30","5","0","0","100","1,360"
"10007140","Birmingham City University","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","25","2,925"
"10006840","The University of Birmingham","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20","35","0","5","0","50","50","10","0","0","180","8,210"
"10000712","University College Birmingham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","1,525"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10000894","Bristol Baptist College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10004061","Bloomsbury Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","55"
"10006841","The University of Bolton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","515"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","10","15","0","0","0","10","5","5","0","0","70","525"
"10000824","Bournemouth University","0","0","0","0","5","0","0","0","0","15","0","0","0","0","0","0","80","20","0","0","0","15","70","15","0","0","220","2,325"
"10031982","BPP University","10","0","5","5","5","0","0","0","5","0","0","0","0","0","0","0","10","45","0","0","0","15","30","10","0","0","145","3,305"
"10007785","The University of Bradford","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","1,505"
"10000886","The University of Brighton","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","35","15","0","0","0","40","25","5","0","0","140","2,755"
"10000936","The University College of Osteopathy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","55"
"10007786","The University of Bristol","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","10","25","55","0","5","0","40","30","10","0","0","190","5,875"
"10023464","Trinity College Bristol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10000961","Brunel University London","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","35","40","0","0","0","15","75","10","0","0","190","3,730"
"10000975","Buckinghamshire New University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","10","0","0","0","0","30","780"
"10007787","The University of Buckingham","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","10","5","0","0","0","35","910"
"10010308","Cambridge Arts and Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","10","0","0","20","170"
"10007788","The University of Cambridge","5","0","10","0","10","0","0","0","5","5","0","0","0","0","0","0","40","55","0","35","0","90","25","10","0","0","300","7,050"
"10032072","The Cambridge Theological Federation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10001143","Canterbury Christ Church University","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","20","725"
"10007814","Cardiff University","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","10","30","0","5","0","20","20","10","0","0","105","7,975"
"10007854","Cardiff Metropolitan University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","0","0","0","20","1,315"
"10007141","The University of Central Lancashire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","5","5","0","0","30","2,280"
"10007848","University of Chester","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","5","0","0","0","5","10","0","0","0","90","905"
"10007137","The University of Chichester","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","10","175"
"10001546","The College of Integrated Chinese Medicine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10001419","Christie's Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","55"
"10010213","The City College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10001478","City, University of London","20","0","5","45","5","5","0","0","10","5","10","0","5","5","5","0","95","210","0","10","0","100","135","25","0","20","705","7,375"
"10007912","Cliff College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10013357","The Academy of Contemporary Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","90"
"10001653","Conservatoire for Dance and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","10","0","0","0","0","25","495"
"10007761","Courtauld Institute of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","10","180"
"10034324","Court Theatre Training Company Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10001726","Coventry University","15","0","0","35","0","0","0","0","5","0","0","0","0","0","0","0","10","65","0","5","0","15","45","15","0","0","215","11,275"
"10007822","Cranfield University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","20","15","0","0","0","55","2,090"
"10006427","University for the Creative Arts","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","35","10","0","0","0","5","5","0","0","0","60","850"
"10007842","University of Cumbria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","5","235"
"10001883","De Montfort University","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","5","5","0","0","0","5","10","5","0","0","40","4,710"
"10007851","University of Derby","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","0","20","1,530"
"10007852","The University of Dundee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","5","15","0","0","0","35","2,195"
"10007143","University of Durham","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","50","55","0","5","0","90","40","10","0","0","265","5,175"
"10007789","The University of East Anglia","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","30","40","0","0","0","20","30","0","0","0","135","3,810"
"10007144","The University of East London","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","10","0","0","0","10","25","0","0","0","75","1,315"
"10032282","The Queen's Foundation for Ecumenical Theological Education","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10007823","Edge Hill University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","280"
"10007772","Edinburgh Napier University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","15","0","0","0","25","5","0","0","0","145","2,575"
"10007790","The University of Edinburgh","5","0","5","20","10","5","5","0","5","15","0","0","0","5","5","10","185","125","0","10","0","150","70","25","0","0","660","12,025"
"10042570","Escape Studios","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","45"
"10007791","The University of Essex","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","90","25","0","5","0","15","35","5","0","0","190","4,345"
"10002113","East End Computing and Business College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10008173","University College of Estate Management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007792","The University of Exeter","5","0","5","15","0","0","0","0","5","0","0","0","0","0","0","0","75","80","0","0","0","105","105","25","0","5","425","6,010"
"10008640","Falmouth University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","5","0","0","0","10","0","0","0","0","105","650"
"10045476","Met Film School Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","10","0","0","0","0","25","155"
"10004511","The National Film and Television School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","10","105"
"10038763","ForMission Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10022087","Futureworks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007762","Glasgow Caledonian University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0","0","0","5","0","0","0","0","30","2,020"
"10002681","Glasgow School of Art","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","15","5","0","0","0","5","10","0","0","0","40","785"
"10007794","The University of Glasgow","0","0","0","5","0","0","10","5","10","5","0","0","0","0","0","0","30","35","0","5","0","50","25","20","0","0","200","8,815"
