﻿Title:,"Table 28 - Non-UK permanent address students by HE provider and country of permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 28
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-28.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2014/15 
Search:,


"UKPRN","HE Provider","Albania","Andorra","Armenia","Azerbaijan","Belarus","Bosnia and Herzegovina","Cyprus (Non-European Union)","Faroe Islands","Georgia","Iceland","Kosovo","Liechtenstein","Moldova","Monaco","Montenegro","North Macedonia","Norway","Russia","San Marino","Serbia","Svalbard and Jan Mayen","Switzerland","Turkey","Ukraine","Vatican City","Europe not otherwise specified","Total Other Europe","Total"
"10007783","The University of Aberdeen","0","0","0","30","5","0","0","10","0","0","0","0","0","0","0","0","50","15","0","0","0","25","5","5","0","0","145","3,970"
"10007849","Abertay University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","10","475"
"10007856","Aberystwyth University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","80","5","0","0","0","10","10","0","0","0","110","1,375"
"10000080","Access to Music Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10000248","Academy of Live and Recorded Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10000291","Anglia Ruskin University","5","0","5","5","0","0","0","5","0","0","0","0","0","0","0","0","30","25","0","5","0","20","25","10","0","0","130","2,720"
"10000381","Arts Educational Schools","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007759","Aston University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","0","0","5","10","5","0","0","65","2,530"
"10007857","Bangor University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","10","5","0","0","0","30","2,295"
"10000571","Bath Spa University","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","15","0","0","0","0","40","755"
"10007850","The University of Bath","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","45","40","0","5","0","55","30","10","0","0","205","4,510"
"10007152","University of Bedfordshire","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","15","0","0","0","0","10","0","0","0","40","3,360"
"10005343","Queen's University Belfast","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","5","10","0","0","0","35","2,590"
"10037544","BIMM University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","105"
"10007760","Birkbeck College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","25","0","0","0","10","35","0","0","0","85","1,435"
"10007140","Birmingham City University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","5","5","0","0","0","40","2,795"
"10006840","The University of Birmingham","5","0","5","30","0","0","5","0","5","0","0","0","0","0","0","0","5","45","0","0","0","30","55","10","0","0","195","8,295"
"10000712","University College Birmingham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","1,175"
"10007832","Birmingham Newman University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10007811","Bishop Grosseteste University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10006841","The University of Bolton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","540"
"10000385","The Arts University Bournemouth","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","35","10","0","0","0","10","5","0","0","0","75","430"
"10000824","Bournemouth University","0","0","0","0","5","0","0","0","0","10","0","0","0","0","0","0","195","35","0","0","0","20","55","15","0","0","335","2,575"
"10031982","BPP University","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","5","10","10","0","0","50","1,010"
"10007785","The University of Bradford","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","5","0","0","0","15","1,940"
"10000886","The University of Brighton","0","0","0","0","5","0","5","0","0","10","0","0","0","0","0","0","25","25","0","0","0","35","40","10","0","0","160","2,910"
"10007786","The University of Bristol","5","0","0","20","5","0","0","0","0","0","0","0","0","0","0","0","30","25","0","5","0","35","20","25","0","0","170","4,915"
"10028216","Brit College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10000961","Brunel University London","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","15","35","0","0","0","15","75","10","0","0","170","4,385"
"10000975","Buckinghamshire New University","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","10","810"
"10007787","The University of Buckingham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","10","0","5","0","0","30","880"
"10022021","UK College of Business and Computing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007788","The University of Cambridge","5","0","5","5","5","0","0","0","0","5","0","0","0","0","0","5","30","40","0","35","0","90","30","15","0","0","270","6,370"
"10003324","The Institute of Cancer Research","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10001143","Canterbury Christ Church University","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","5","0","0","20","850"
"10007814","Cardiff University","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","15","15","0","0","0","15","15","0","0","0","95","6,990"
"10007854","Cardiff Metropolitan University","10","0","15","10","0","0","0","0","25","0","0","0","0","0","0","0","5","20","0","5","0","5","125","5","0","0","235","4,720"
"10007141","The University of Central Lancashire","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","10","0","0","0","15","5","0","0","0","50","2,880"
"10007848","University of Chester","0","0","5","5","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","5","15","0","0","0","40","1,285"
